gene_product	metabolite	aa_count
b1741	glu__L_c	23
b1741	asn__L_c	11
b1741	his__L_c	8
b1741	val__L_c	12
b1741	ile__L_c	13
b1741	cys__L_c	9
b1741	tyr__L_c	9
b1741	phe__L_c	9
b1741	asp__L_c	10
b1741	arg__L_c	30
b1741	trp__L_c	5
b1741	gly_c	16
b1741	leu__L_c	42
b1741	met__L_c	4
b1741	thr__L_c	11
b1741	ala__L_c	28
b2223	lys__L_c	10
b2223	ser__L_c	25
b2223	pro__L_c	27
b2223	gln__L_c	11
b2223	glu__L_c	11
b2223	asn__L_c	11
b2223	his__L_c	6
b2223	val__L_c	32
b2223	ile__L_c	38
b2223	cys__L_c	3
b2223	tyr__L_c	8
b2223	phe__L_c	33
b2223	asp__L_c	11
b2223	arg__L_c	14
b2223	trp__L_c	9
b2223	gly_c	41
b2223	leu__L_c	50
b2223	met__L_c	27
b2223	thr__L_c	24
b2223	ala__L_c	49
b1605	lys__L_c	12
b1605	ser__L_c	25
b1605	pro__L_c	17
b1605	gln__L_c	8
b1605	glu__L_c	14
b1605	asn__L_c	12
b1605	his__L_c	6
b1605	val__L_c	44
b1605	ile__L_c	31
b1605	cys__L_c	6
b1605	tyr__L_c	11
b1605	phe__L_c	21
b1605	asp__L_c	8
b1605	arg__L_c	15
b1605	trp__L_c	13
b1605	gly_c	39
b1605	leu__L_c	79
b1605	met__L_c	18
b1605	thr__L_c	25
b1605	ala__L_c	56
b3323	lys__L_c	27
b3323	ser__L_c	32
b3323	pro__L_c	16
b3323	gln__L_c	26
b3323	glu__L_c	29
b3323	asn__L_c	9
b3323	his__L_c	12
b3323	val__L_c	38
b3323	ile__L_c	28
b3323	cys__L_c	8
b3323	tyr__L_c	7
b3323	phe__L_c	7
b3323	asp__L_c	27
b3323	arg__L_c	34
b3323	trp__L_c	19
b3323	gly_c	29
b3323	leu__L_c	64
b3323	met__L_c	9
b3323	thr__L_c	31
b3323	ala__L_c	37
b2068	lys__L_c	8
b2068	ser__L_c	9
b2068	pro__L_c	20
b2068	gln__L_c	14
b2068	glu__L_c	13
b2068	asn__L_c	6
b2068	his__L_c	4
b2068	val__L_c	15
b2068	ile__L_c	12
b2068	cys__L_c	4
b2068	tyr__L_c	12
b2068	phe__L_c	9
b2068	asp__L_c	13
b2068	arg__L_c	20
b2068	trp__L_c	9
b2068	gly_c	20
b2068	leu__L_c	33
b2068	met__L_c	8
b2068	thr__L_c	13
b2068	ala__L_c	40
b1048	lys__L_c	37
b1048	ser__L_c	33
b1048	pro__L_c	32
b1048	gln__L_c	20
b1048	glu__L_c	26
b1048	asn__L_c	25
b1048	his__L_c	7
b1048	val__L_c	36
b1048	ile__L_c	20
b1048	cys__L_c	0
b1048	tyr__L_c	21
b1048	phe__L_c	25
b1048	asp__L_c	38
b1048	arg__L_c	26
b1048	trp__L_c	12
b1048	gly_c	33
b1048	leu__L_c	37
b1048	met__L_c	14
b1048	thr__L_c	34
b1048	ala__L_c	35
b3414	lys__L_c	8
b3414	ser__L_c	8
b3414	pro__L_c	9
b3414	gln__L_c	11
b3414	glu__L_c	17
b3414	asn__L_c	7
b3414	his__L_c	4
b3414	val__L_c	12
b3414	ile__L_c	9
b3414	cys__L_c	4
b3414	tyr__L_c	7
b3414	phe__L_c	6
b3414	asp__L_c	13
b3414	arg__L_c	7
b3414	trp__L_c	0
b3414	gly_c	15
b3414	leu__L_c	20
b3414	met__L_c	6
b3414	thr__L_c	10
b3414	ala__L_c	18
b3140	lys__L_c	15
b3140	ser__L_c	18
b3140	pro__L_c	9
b3140	gln__L_c	6
b3140	glu__L_c	7
b3140	asn__L_c	10
b3140	his__L_c	5
b3140	val__L_c	19
b3140	ile__L_c	26
b3140	cys__L_c	2
b3140	tyr__L_c	8
b3140	phe__L_c	20
b3140	asp__L_c	10
b3140	arg__L_c	8
b3140	trp__L_c	3
b3140	gly_c	23
b3140	leu__L_c	32
b3140	met__L_c	10
b3140	thr__L_c	12
b3140	ala__L_c	20
b4751	lys__L_c	0
b4751	ser__L_c	9
b4751	pro__L_c	2
b4751	gln__L_c	0
b4751	glu__L_c	0
b4751	asn__L_c	3
b4751	his__L_c	3
b4751	val__L_c	2
b4751	ile__L_c	1
b4751	cys__L_c	2
b4751	tyr__L_c	1
b4751	phe__L_c	5
b4751	asp__L_c	1
b4751	arg__L_c	7
b4751	trp__L_c	1
b4751	gly_c	1
b4751	leu__L_c	7
b4751	met__L_c	1
b4751	thr__L_c	3
b4751	ala__L_c	3
b0185	lys__L_c	17
b0185	ser__L_c	16
b0185	pro__L_c	16
b0185	gln__L_c	11
b0185	glu__L_c	25
b0185	asn__L_c	7
b0185	his__L_c	4
b0185	val__L_c	15
b0185	ile__L_c	24
b0185	cys__L_c	2
b0185	tyr__L_c	10
b0185	phe__L_c	8
b0185	asp__L_c	21
b0185	arg__L_c	25
b0185	trp__L_c	2
b0185	gly_c	26
b0185	leu__L_c	33
b0185	met__L_c	11
b0185	thr__L_c	9
b0185	ala__L_c	37
b2262	lys__L_c	16
b2262	ser__L_c	9
b2262	pro__L_c	11
b2262	gln__L_c	15
b2262	glu__L_c	14
b2262	asn__L_c	12
b2262	his__L_c	5
b2262	val__L_c	17
b2262	ile__L_c	15
b2262	cys__L_c	8
b2262	tyr__L_c	10
b2262	phe__L_c	11
b2262	asp__L_c	22
b2262	arg__L_c	17
b2262	trp__L_c	4
b2262	gly_c	28
b2262	leu__L_c	20
b2262	met__L_c	12
b2262	thr__L_c	11
b2262	ala__L_c	28
b1325	lys__L_c	11
b1325	ser__L_c	16
b1325	pro__L_c	17
b1325	gln__L_c	15
b1325	glu__L_c	24
b1325	asn__L_c	7
b1325	his__L_c	5
b1325	val__L_c	23
b1325	ile__L_c	15
b1325	cys__L_c	7
b1325	tyr__L_c	3
b1325	phe__L_c	6
b1325	asp__L_c	16
b1325	arg__L_c	17
b1325	trp__L_c	5
b1325	gly_c	19
b1325	leu__L_c	42
b1325	met__L_c	9
b1325	thr__L_c	21
b1325	ala__L_c	43
b1930	lys__L_c	4
b1930	ser__L_c	2
b1930	pro__L_c	8
b1930	gln__L_c	5
b1930	glu__L_c	4
b1930	asn__L_c	4
b1930	his__L_c	1
b1930	val__L_c	6
b1930	ile__L_c	7
b1930	cys__L_c	2
b1930	tyr__L_c	4
b1930	phe__L_c	0
b1930	asp__L_c	6
b1930	arg__L_c	3
b1930	trp__L_c	0
b1930	gly_c	4
b1930	leu__L_c	7
b1930	met__L_c	3
b1930	thr__L_c	3
b1930	ala__L_c	4
b0603	lys__L_c	15
b0603	ser__L_c	31
b0603	pro__L_c	10
b0603	gln__L_c	11
b0603	glu__L_c	19
b0603	asn__L_c	22
b0603	his__L_c	9
b0603	val__L_c	12
b0603	ile__L_c	33
b0603	cys__L_c	6
b0603	tyr__L_c	10
b0603	phe__L_c	12
b0603	asp__L_c	13
b0603	arg__L_c	17
b0603	trp__L_c	0
b0603	gly_c	8
b0603	leu__L_c	39
b0603	met__L_c	8
b0603	thr__L_c	13
b0603	ala__L_c	12
b0008	lys__L_c	22
b0008	ser__L_c	16
b0008	pro__L_c	10
b0008	gln__L_c	15
b0008	glu__L_c	25
b0008	asn__L_c	11
b0008	his__L_c	2
b0008	val__L_c	16
b0008	ile__L_c	26
b0008	cys__L_c	3
b0008	tyr__L_c	12
b0008	phe__L_c	7
b0008	asp__L_c	21
b0008	arg__L_c	16
b0008	trp__L_c	4
b0008	gly_c	17
b0008	leu__L_c	33
b0008	met__L_c	5
b0008	thr__L_c	17
b0008	ala__L_c	39
b4014	lys__L_c	26
b4014	ser__L_c	21
b4014	pro__L_c	24
b4014	gln__L_c	25
b4014	glu__L_c	38
b4014	asn__L_c	25
b4014	his__L_c	12
b4014	val__L_c	26
b4014	ile__L_c	36
b4014	cys__L_c	5
b4014	tyr__L_c	15
b4014	phe__L_c	23
b4014	asp__L_c	34
b4014	arg__L_c	31
b4014	trp__L_c	11
b4014	gly_c	32
b4014	leu__L_c	50
b4014	met__L_c	14
b4014	thr__L_c	33
b4014	ala__L_c	52
b0385	lys__L_c	11
b0385	ser__L_c	19
b0385	pro__L_c	21
b0385	gln__L_c	9
b0385	glu__L_c	16
b0385	asn__L_c	16
b0385	his__L_c	11
b0385	val__L_c	31
b0385	ile__L_c	19
b0385	cys__L_c	3
b0385	tyr__L_c	6
b0385	phe__L_c	13
b0385	asp__L_c	14
b0385	arg__L_c	27
b0385	trp__L_c	13
b0385	gly_c	27
b0385	leu__L_c	44
b0385	met__L_c	16
b0385	thr__L_c	22
b0385	ala__L_c	33
b0433	lys__L_c	10
b0433	ser__L_c	27
b0433	pro__L_c	17
b0433	gln__L_c	14
b0433	glu__L_c	11
b0433	asn__L_c	9
b0433	his__L_c	4
b0433	val__L_c	37
b0433	ile__L_c	24
b0433	cys__L_c	5
b0433	tyr__L_c	15
b0433	phe__L_c	30
b0433	asp__L_c	15
b0433	arg__L_c	19
b0433	trp__L_c	15
b0433	gly_c	45
b0433	leu__L_c	89
b0433	met__L_c	15
b0433	thr__L_c	30
b0433	ala__L_c	60
b0027	lys__L_c	5
b0027	ser__L_c	10
b0027	pro__L_c	3
b0027	gln__L_c	5
b0027	glu__L_c	1
b0027	asn__L_c	7
b0027	his__L_c	3
b0027	val__L_c	12
b0027	ile__L_c	14
b0027	cys__L_c	2
b0027	tyr__L_c	6
b0027	phe__L_c	12
b0027	asp__L_c	8
b0027	arg__L_c	6
b0027	trp__L_c	6
b0027	gly_c	15
b0027	leu__L_c	22
b0027	met__L_c	4
b0027	thr__L_c	5
b0027	ala__L_c	18
b2972	lys__L_c	6
b2972	ser__L_c	18
b2972	pro__L_c	13
b2972	gln__L_c	14
b2972	glu__L_c	5
b2972	asn__L_c	3
b2972	his__L_c	4
b2972	val__L_c	19
b2972	ile__L_c	20
b2972	cys__L_c	7
b2972	tyr__L_c	6
b2972	phe__L_c	12
b2972	asp__L_c	8
b2972	arg__L_c	11
b2972	trp__L_c	10
b2972	gly_c	22
b2972	leu__L_c	43
b2972	met__L_c	8
b2972	thr__L_c	13
b2972	ala__L_c	27
b4464	lys__L_c	12
b4464	ser__L_c	25
b4464	pro__L_c	21
b4464	gln__L_c	9
b4464	glu__L_c	6
b4464	asn__L_c	12
b4464	his__L_c	2
b4464	val__L_c	47
b4464	ile__L_c	40
b4464	cys__L_c	5
b4464	tyr__L_c	7
b4464	phe__L_c	26
b4464	asp__L_c	13
b4464	arg__L_c	8
b4464	trp__L_c	4
b4464	gly_c	53
b4464	leu__L_c	62
b4464	met__L_c	17
b4464	thr__L_c	29
b4464	ala__L_c	57
b1117	lys__L_c	11
b1117	ser__L_c	17
b1117	pro__L_c	8
b1117	gln__L_c	11
b1117	glu__L_c	14
b1117	asn__L_c	13
b1117	his__L_c	7
b1117	val__L_c	13
b1117	ile__L_c	8
b1117	cys__L_c	2
b1117	tyr__L_c	2
b1117	phe__L_c	7
b1117	asp__L_c	11
b1117	arg__L_c	15
b1117	trp__L_c	0
b1117	gly_c	20
b1117	leu__L_c	36
b1117	met__L_c	9
b1117	thr__L_c	9
b1117	ala__L_c	20
b4356	lys__L_c	10
b4356	ser__L_c	31
b4356	pro__L_c	21
b4356	gln__L_c	10
b4356	glu__L_c	11
b4356	asn__L_c	17
b4356	his__L_c	5
b4356	val__L_c	28
b4356	ile__L_c	38
b4356	cys__L_c	9
b4356	tyr__L_c	11
b4356	phe__L_c	29
b4356	asp__L_c	12
b4356	arg__L_c	24
b4356	trp__L_c	10
b4356	gly_c	40
b4356	leu__L_c	49
b4356	met__L_c	24
b4356	thr__L_c	26
b4356	ala__L_c	48
b1850	lys__L_c	13
b1850	ser__L_c	9
b1850	pro__L_c	14
b1850	gln__L_c	5
b1850	glu__L_c	16
b1850	asn__L_c	4
b1850	his__L_c	1
b1850	val__L_c	21
b1850	ile__L_c	13
b1850	cys__L_c	3
b1850	tyr__L_c	4
b1850	phe__L_c	6
b1850	asp__L_c	6
b1850	arg__L_c	7
b1850	trp__L_c	2
b1850	gly_c	20
b1850	leu__L_c	22
b1850	met__L_c	4
b1850	thr__L_c	13
b1850	ala__L_c	30
b1675	lys__L_c	6
b1675	ser__L_c	1
b1675	pro__L_c	1
b1675	gln__L_c	3
b1675	glu__L_c	8
b1675	asn__L_c	3
b1675	his__L_c	1
b1675	val__L_c	8
b1675	ile__L_c	4
b1675	cys__L_c	1
b1675	tyr__L_c	1
b1675	phe__L_c	0
b1675	asp__L_c	2
b1675	arg__L_c	7
b1675	trp__L_c	0
b1675	gly_c	4
b1675	leu__L_c	7
b1675	met__L_c	4
b1675	thr__L_c	3
b1675	ala__L_c	5
b1822	lys__L_c	12
b1822	ser__L_c	13
b1822	pro__L_c	17
b1822	gln__L_c	15
b1822	glu__L_c	16
b1822	asn__L_c	4
b1822	his__L_c	11
b1822	val__L_c	15
b1822	ile__L_c	11
b1822	cys__L_c	8
b1822	tyr__L_c	10
b1822	phe__L_c	11
b1822	asp__L_c	15
b1822	arg__L_c	18
b1822	trp__L_c	4
b1822	gly_c	13
b1822	leu__L_c	25
b1822	met__L_c	8
b1822	thr__L_c	12
b1822	ala__L_c	31
b0297	lys__L_c	14
b0297	ser__L_c	20
b0297	pro__L_c	14
b0297	gln__L_c	15
b0297	glu__L_c	11
b0297	asn__L_c	15
b0297	his__L_c	8
b0297	val__L_c	17
b0297	ile__L_c	12
b0297	cys__L_c	1
b0297	tyr__L_c	14
b0297	phe__L_c	12
b0297	asp__L_c	19
b0297	arg__L_c	17
b0297	trp__L_c	8
b0297	gly_c	21
b0297	leu__L_c	19
b0297	met__L_c	8
b0297	thr__L_c	21
b0297	ala__L_c	29
b1434	lys__L_c	4
b1434	ser__L_c	17
b1434	pro__L_c	10
b1434	gln__L_c	13
b1434	glu__L_c	11
b1434	asn__L_c	5
b1434	his__L_c	7
b1434	val__L_c	13
b1434	ile__L_c	10
b1434	cys__L_c	3
b1434	tyr__L_c	4
b1434	phe__L_c	8
b1434	asp__L_c	6
b1434	arg__L_c	8
b1434	trp__L_c	3
b1434	gly_c	12
b1434	leu__L_c	15
b1434	met__L_c	4
b1434	thr__L_c	13
b1434	ala__L_c	12
b4144	lys__L_c	3
b4144	ser__L_c	14
b4144	pro__L_c	4
b4144	gln__L_c	9
b4144	glu__L_c	5
b4144	asn__L_c	6
b4144	his__L_c	2
b4144	val__L_c	7
b4144	ile__L_c	7
b4144	cys__L_c	3
b4144	tyr__L_c	3
b4144	phe__L_c	1
b4144	asp__L_c	3
b4144	arg__L_c	3
b4144	trp__L_c	1
b4144	gly_c	17
b4144	leu__L_c	8
b4144	met__L_c	5
b4144	thr__L_c	3
b4144	ala__L_c	13
b1056	lys__L_c	19
b1056	ser__L_c	11
b1056	pro__L_c	5
b1056	gln__L_c	7
b1056	glu__L_c	9
b1056	asn__L_c	8
b1056	his__L_c	4
b1056	val__L_c	11
b1056	ile__L_c	9
b1056	cys__L_c	0
b1056	tyr__L_c	4
b1056	phe__L_c	12
b1056	asp__L_c	18
b1056	arg__L_c	4
b1056	trp__L_c	2
b1056	gly_c	17
b1056	leu__L_c	16
b1056	met__L_c	2
b1056	thr__L_c	17
b1056	ala__L_c	16
b1009	lys__L_c	4
b1009	ser__L_c	15
b1009	pro__L_c	15
b1009	gln__L_c	13
b1009	glu__L_c	12
b1009	asn__L_c	10
b1009	his__L_c	11
b1009	val__L_c	19
b1009	ile__L_c	8
b1009	cys__L_c	6
b1009	tyr__L_c	10
b1009	phe__L_c	5
b1009	asp__L_c	13
b1009	arg__L_c	14
b1009	trp__L_c	4
b1009	gly_c	17
b1009	leu__L_c	38
b1009	met__L_c	6
b1009	thr__L_c	7
b1009	ala__L_c	39
b1521	lys__L_c	18
b1521	ser__L_c	19
b1521	pro__L_c	23
b1521	gln__L_c	20
b1521	glu__L_c	39
b1521	asn__L_c	19
b1521	his__L_c	11
b1521	val__L_c	32
b1521	ile__L_c	30
b1521	cys__L_c	4
b1521	tyr__L_c	18
b1521	phe__L_c	24
b1521	asp__L_c	32
b1521	arg__L_c	31
b1521	trp__L_c	7
b1521	gly_c	28
b1521	leu__L_c	56
b1521	met__L_c	5
b1521	thr__L_c	23
b1521	ala__L_c	44
b3247	lys__L_c	21
b3247	ser__L_c	23
b3247	pro__L_c	12
b3247	gln__L_c	22
b3247	glu__L_c	48
b3247	asn__L_c	13
b3247	his__L_c	13
b3247	val__L_c	45
b3247	ile__L_c	33
b3247	cys__L_c	6
b3247	tyr__L_c	15
b3247	phe__L_c	16
b3247	asp__L_c	27
b3247	arg__L_c	41
b3247	trp__L_c	1
b3247	gly_c	31
b3247	leu__L_c	42
b3247	met__L_c	13
b3247	thr__L_c	30
b3247	ala__L_c	37
b0516	lys__L_c	15
b0516	ser__L_c	17
b0516	pro__L_c	21
b0516	gln__L_c	17
b0516	glu__L_c	28
b0516	asn__L_c	21
b0516	his__L_c	9
b0516	val__L_c	30
b0516	ile__L_c	22
b0516	cys__L_c	8
b0516	tyr__L_c	10
b0516	phe__L_c	17
b0516	asp__L_c	23
b0516	arg__L_c	23
b0516	trp__L_c	7
b0516	gly_c	33
b0516	leu__L_c	34
b0516	met__L_c	14
b0516	thr__L_c	29
b0516	ala__L_c	33
b1218	lys__L_c	6
b1218	ser__L_c	9
b1218	pro__L_c	12
b1218	gln__L_c	8
b1218	glu__L_c	17
b1218	asn__L_c	6
b1218	his__L_c	3
b1218	val__L_c	9
b1218	ile__L_c	9
b1218	cys__L_c	6
b1218	tyr__L_c	5
b1218	phe__L_c	9
b1218	asp__L_c	12
b1218	arg__L_c	14
b1218	trp__L_c	6
b1218	gly_c	20
b1218	leu__L_c	32
b1218	met__L_c	7
b1218	thr__L_c	17
b1218	ala__L_c	24
b4542	lys__L_c	1
b4542	ser__L_c	0
b4542	pro__L_c	0
b4542	gln__L_c	0
b4542	glu__L_c	0
b4542	asn__L_c	0
b4542	his__L_c	0
b4542	val__L_c	2
b4542	ile__L_c	5
b4542	cys__L_c	0
b4542	tyr__L_c	1
b4542	phe__L_c	3
b4542	asp__L_c	0
b4542	arg__L_c	2
b4542	trp__L_c	0
b4542	gly_c	7
b4542	leu__L_c	5
b4542	met__L_c	3
b4542	thr__L_c	1
b4542	ala__L_c	5
b2365	lys__L_c	15
b2365	ser__L_c	25
b2365	pro__L_c	19
b2365	gln__L_c	5
b2365	glu__L_c	12
b2365	asn__L_c	10
b2365	his__L_c	9
b2365	val__L_c	40
b2365	ile__L_c	46
b2365	cys__L_c	6
b2365	tyr__L_c	9
b2365	phe__L_c	23
b2365	asp__L_c	8
b2365	arg__L_c	7
b2365	trp__L_c	4
b2365	gly_c	39
b2365	leu__L_c	69
b2365	met__L_c	21
b2365	thr__L_c	30
b2365	ala__L_c	48
b2113	lys__L_c	19
b2113	ser__L_c	20
b2113	pro__L_c	21
b2113	gln__L_c	16
b2113	glu__L_c	21
b2113	asn__L_c	14
b2113	his__L_c	14
b2113	val__L_c	28
b2113	ile__L_c	24
b2113	cys__L_c	3
b2113	tyr__L_c	6
b2113	phe__L_c	7
b2113	asp__L_c	17
b2113	arg__L_c	10
b2113	trp__L_c	6
b2113	gly_c	29
b2113	leu__L_c	38
b2113	met__L_c	15
b2113	thr__L_c	24
b2113	ala__L_c	37
b0134	lys__L_c	11
b0134	ser__L_c	8
b0134	pro__L_c	11
b0134	gln__L_c	11
b0134	glu__L_c	18
b0134	asn__L_c	7
b0134	his__L_c	7
b0134	val__L_c	23
b0134	ile__L_c	13
b0134	cys__L_c	3
b0134	tyr__L_c	8
b0134	phe__L_c	10
b0134	asp__L_c	12
b0134	arg__L_c	9
b0134	trp__L_c	1
b0134	gly_c	26
b0134	leu__L_c	26
b0134	met__L_c	9
b0134	thr__L_c	17
b0134	ala__L_c	34
b0594	lys__L_c	16
b0594	ser__L_c	34
b0594	pro__L_c	29
b0594	gln__L_c	30
b0594	glu__L_c	36
b0594	asn__L_c	17
b0594	his__L_c	12
b0594	val__L_c	35
b0594	ile__L_c	27
b0594	cys__L_c	9
b0594	tyr__L_c	20
b0594	phe__L_c	19
b0594	asp__L_c	27
b0594	arg__L_c	33
b0594	trp__L_c	5
b0594	gly_c	36
b0594	leu__L_c	60
b0594	met__L_c	7
b0594	thr__L_c	25
b0594	ala__L_c	59
b3737	lys__L_c	1
b3737	ser__L_c	0
b3737	pro__L_c	3
b3737	gln__L_c	2
b3737	glu__L_c	2
b3737	asn__L_c	2
b3737	his__L_c	0
b3737	val__L_c	6
b3737	ile__L_c	8
b3737	cys__L_c	0
b3737	tyr__L_c	2
b3737	phe__L_c	4
b3737	asp__L_c	3
b3737	arg__L_c	2
b3737	trp__L_c	0
b3737	gly_c	10
b3737	leu__L_c	12
b3737	met__L_c	8
b3737	thr__L_c	1
b3737	ala__L_c	13
b3606	lys__L_c	3
b3606	ser__L_c	7
b3606	pro__L_c	12
b3606	gln__L_c	4
b3606	glu__L_c	9
b3606	asn__L_c	7
b3606	his__L_c	5
b3606	val__L_c	9
b3606	ile__L_c	9
b3606	cys__L_c	1
b3606	tyr__L_c	7
b3606	phe__L_c	6
b3606	asp__L_c	9
b3606	arg__L_c	13
b3606	trp__L_c	2
b3606	gly_c	10
b3606	leu__L_c	16
b3606	met__L_c	5
b3606	thr__L_c	8
b3606	ala__L_c	15
btsT	lys__L_c	27
btsT	ser__L_c	32
btsT	pro__L_c	38
btsT	gln__L_c	15
btsT	glu__L_c	19
btsT	asn__L_c	21
btsT	his__L_c	14
btsT	val__L_c	67
btsT	ile__L_c	64
btsT	cys__L_c	6
btsT	tyr__L_c	26
btsT	phe__L_c	39
btsT	asp__L_c	19
btsT	arg__L_c	18
btsT	trp__L_c	15
btsT	gly_c	69
btsT	leu__L_c	84
btsT	met__L_c	26
btsT	thr__L_c	41
btsT	ala__L_c	76
btuD	lys__L_c	8
btuD	ser__L_c	17
btuD	pro__L_c	11
btuD	gln__L_c	18
btuD	glu__L_c	10
btuD	asn__L_c	8
btuD	his__L_c	10
btuD	val__L_c	12
btuD	ile__L_c	9
btuD	cys__L_c	1
btuD	tyr__L_c	3
btuD	phe__L_c	3
btuD	asp__L_c	10
btuD	arg__L_c	15
btuD	trp__L_c	4
btuD	gly_c	21
btuD	leu__L_c	39
btuD	met__L_c	9
btuD	thr__L_c	14
btuD	ala__L_c	27
b3175	lys__L_c	5
b3175	ser__L_c	10
b3175	pro__L_c	5
b3175	gln__L_c	4
b3175	glu__L_c	4
b3175	asn__L_c	7
b3175	his__L_c	0
b3175	val__L_c	5
b3175	ile__L_c	7
b3175	cys__L_c	0
b3175	tyr__L_c	1
b3175	phe__L_c	6
b3175	asp__L_c	2
b3175	arg__L_c	1
b3175	trp__L_c	1
b3175	gly_c	12
b3175	leu__L_c	13
b3175	met__L_c	5
b3175	thr__L_c	8
b3175	ala__L_c	14
b0258	lys__L_c	20
b0258	ser__L_c	23
b0258	pro__L_c	15
b0258	gln__L_c	14
b0258	glu__L_c	21
b0258	asn__L_c	10
b0258	his__L_c	11
b0258	val__L_c	23
b0258	ile__L_c	26
b0258	cys__L_c	3
b0258	tyr__L_c	10
b0258	phe__L_c	10
b0258	asp__L_c	16
b0258	arg__L_c	41
b0258	trp__L_c	10
b0258	gly_c	25
b0258	leu__L_c	44
b0258	met__L_c	11
b0258	thr__L_c	18
b0258	ala__L_c	30
b0223	lys__L_c	11
b0223	ser__L_c	13
b0223	pro__L_c	14
b0223	gln__L_c	11
b0223	glu__L_c	13
b0223	asn__L_c	12
b0223	his__L_c	6
b0223	val__L_c	17
b0223	ile__L_c	10
b0223	cys__L_c	7
b0223	tyr__L_c	8
b0223	phe__L_c	13
b0223	asp__L_c	11
b0223	arg__L_c	15
b0223	trp__L_c	7
b0223	gly_c	23
b0223	leu__L_c	21
b0223	met__L_c	6
b0223	thr__L_c	22
b0223	ala__L_c	15
baeR	lys__L_c	10
baeR	ser__L_c	11
baeR	pro__L_c	15
baeR	gln__L_c	10
baeR	glu__L_c	18
baeR	asn__L_c	3
baeR	his__L_c	4
baeR	val__L_c	14
baeR	ile__L_c	20
baeR	cys__L_c	4
baeR	tyr__L_c	9
baeR	phe__L_c	5
baeR	asp__L_c	20
baeR	arg__L_c	23
baeR	trp__L_c	2
baeR	gly_c	11
baeR	leu__L_c	32
baeR	met__L_c	4
baeR	thr__L_c	12
baeR	ala__L_c	13
b0412	lys__L_c	5
b0412	ser__L_c	16
b0412	pro__L_c	9
b0412	gln__L_c	19
b0412	glu__L_c	7
b0412	asn__L_c	12
b0412	his__L_c	2
b0412	val__L_c	14
b0412	ile__L_c	12
b0412	cys__L_c	1
b0412	tyr__L_c	2
b0412	phe__L_c	5
b0412	asp__L_c	8
b0412	arg__L_c	7
b0412	trp__L_c	0
b0412	gly_c	11
b0412	leu__L_c	22
b0412	met__L_c	5
b0412	thr__L_c	13
b0412	ala__L_c	9
b3795	lys__L_c	13
b3795	ser__L_c	25
b3795	pro__L_c	17
b3795	gln__L_c	9
b3795	glu__L_c	16
b3795	asn__L_c	15
b3795	his__L_c	8
b3795	val__L_c	43
b3795	ile__L_c	46
b3795	cys__L_c	5
b3795	tyr__L_c	17
b3795	phe__L_c	36
b3795	asp__L_c	2
b3795	arg__L_c	17
b3795	trp__L_c	12
b3795	gly_c	46
b3795	leu__L_c	44
b3795	met__L_c	19
b3795	thr__L_c	18
b3795	ala__L_c	53
b2593	lys__L_c	10
b2593	ser__L_c	13
b2593	pro__L_c	14
b2593	gln__L_c	7
b2593	glu__L_c	14
b2593	asn__L_c	10
b2593	his__L_c	5
b2593	val__L_c	18
b2593	ile__L_c	9
b2593	cys__L_c	8
b2593	tyr__L_c	7
b2593	phe__L_c	10
b2593	asp__L_c	12
b2593	arg__L_c	14
b2593	trp__L_c	5
b2593	gly_c	22
b2593	leu__L_c	19
b2593	met__L_c	4
b2593	thr__L_c	12
b2593	ala__L_c	30
b2721	lys__L_c	24
b2721	ser__L_c	24
b2721	pro__L_c	31
b2721	gln__L_c	16
b2721	glu__L_c	39
b2721	asn__L_c	22
b2721	his__L_c	15
b2721	val__L_c	48
b2721	ile__L_c	24
b2721	cys__L_c	8
b2721	tyr__L_c	27
b2721	phe__L_c	19
b2721	asp__L_c	37
b2721	arg__L_c	45
b2721	trp__L_c	8
b2721	gly_c	42
b2721	leu__L_c	55
b2721	met__L_c	21
b2721	thr__L_c	31
b2721	ala__L_c	33
b2194	lys__L_c	13
b2194	ser__L_c	19
b2194	pro__L_c	17
b2194	gln__L_c	23
b2194	glu__L_c	21
b2194	asn__L_c	14
b2194	his__L_c	2
b2194	val__L_c	27
b2194	ile__L_c	17
b2194	cys__L_c	2
b2194	tyr__L_c	14
b2194	phe__L_c	8
b2194	asp__L_c	17
b2194	arg__L_c	25
b2194	trp__L_c	5
b2194	gly_c	22
b2194	leu__L_c	38
b2194	met__L_c	14
b2194	thr__L_c	14
b2194	ala__L_c	38
b1656	lys__L_c	10
b1656	ser__L_c	11
b1656	pro__L_c	8
b1656	gln__L_c	3
b1656	glu__L_c	12
b1656	asn__L_c	14
b1656	his__L_c	7
b1656	val__L_c	10
b1656	ile__L_c	9
b1656	cys__L_c	1
b1656	tyr__L_c	9
b1656	phe__L_c	11
b1656	asp__L_c	7
b1656	arg__L_c	3
b1656	trp__L_c	7
b1656	gly_c	14
b1656	leu__L_c	15
b1656	met__L_c	1
b1656	thr__L_c	14
b1656	ala__L_c	27
b1194	lys__L_c	12
b1194	ser__L_c	13
b1194	pro__L_c	13
b1194	gln__L_c	18
b1194	glu__L_c	16
b1194	asn__L_c	7
b1194	his__L_c	6
b1194	val__L_c	14
b1194	ile__L_c	15
b1194	cys__L_c	1
b1194	tyr__L_c	5
b1194	phe__L_c	14
b1194	asp__L_c	10
b1194	arg__L_c	17
b1194	trp__L_c	3
b1194	gly_c	12
